"no","index","flux_id","plot","date","start_time","end_time","component","status","species","analyzer","analyzer_id","chamber","chamber_class","chamber_vol","chamber_area","height","diameter","stem_temp","air_temp","soil_temp","lenticels","above","water_depth","datetime","date_only"
159,"Oct_22_159","Oct_22_159_SRS5_root","SRS5","10/20/22","13:49:30","13:52:30","root","Alive","RHMA","LGR","LGR3","A4","A",NA,NA,"na",6.2,24.6,19.9,21.8,"yes","Water",3,2022-10-20 13:49:30,2022-10-20
161,"Oct_22_161","Oct_22_161_SRS5_stem","SRS5","10/20/22","15:41:48","15:44:48","stem","Alive","RHMA","LGR","LGR3","B4","B",NA,NA,"50",14.5,23.4,18.5,22.5,"no","Sediment",NA,2022-10-20 15:41:48,2022-10-20
164,"Oct_22_164","Oct_22_164_SRS5_CWD","SRS5","10/20/22","16:05:05","16:08:05","CWD","Dead","","LGR","LGR3","A4","A",NA,NA,"na",7.8,24.4,18.5,22.5,"no",NA,NA,2022-10-20 16:05:05,2022-10-20
151,"Oct_22_151","Oct_22_151_SRS5_stem","SRS5","10/20/22","12:11:10","12:14:11","stem","Alive","RHMA","LGR","LGR3","C1","C",NA,NA,"50",14.9,20.8,21.1,21.3,"no","Water",3,2022-10-20 12:11:10,2022-10-20
156,"Oct_22_156","Oct_22_156_SRS5_stem","SRS5","10/20/22","13:14:10","13:17:15","stem","Alive","RHMA","LGR","LGR3","C1","C",NA,NA,"50",14,24.3,19.9,21.8,"no","Water",3,2022-10-20 13:14:10,2022-10-20
134,"Oct_22_134","Oct_22_134_SRS5_stem","SRS5","10/20/22","12:21:41","12:24:50","stem","Alive","RHMA","LGR","LGR2","C5","C",NA,NA,"0",20.1,20.4,21,20,"no","Water",3,2022-10-20 12:21:41,2022-10-20
162,"Oct_22_162","Oct_22_162_SRS5_stem","SRS5","10/20/22","15:49:53","15:53:13","stem","Alive","RHMA","LGR","LGR3","B4","B",NA,NA,"100",14.3,24.1,18.5,22.5,"no","Sediment",NA,2022-10-20 15:49:53,2022-10-20
148,"Oct_22_148","Oct_22_148_SRS5_stem","SRS5","10/20/22","14:57:55","15:01:26","stem","Alive","AVGE","LGR","LGR3","B4","B",NA,NA,"50",40.9,24.2,18.6,21.5,"no","Sediment",NA,2022-10-20 14:57:55,2022-10-20
163,"Oct_22_163","Oct_22_163_SRS5_root","SRS5","10/20/22","15:57:17","16:00:50","root","Alive","RHMA","LGR","LGR3","A4","A",NA,NA,"na",NA,23.9,18.5,22.5,"no","Sediment",NA,2022-10-20 15:57:17,2022-10-20
146,"Oct_22_146","Oct_22_146_SRS5_root","SRS5","10/20/22","14:30:24","14:34:00","root","Dead","RHMA","LGR","LGR3","A4","A",NA,NA,"na",7.1,23,16.4,21.4,"no","Sediment",NA,2022-10-20 14:30:24,2022-10-20
155,"Oct_22_155","Oct_22_155_SRS5_stem","SRS5","10/20/22","13:04:09","13:08:00","stem","Alive","RHMA","LGR","LGR3","C1","C",NA,NA,"0",14.5,24.1,19.9,21.8,"no","Water",3,2022-10-20 13:04:09,2022-10-20
149,"Oct_22_149","Oct_22_149_SRS5_stem","SRS5","10/20/22","15:08:08","15:12:00","stem","Alive","AVGE","LGR","LGR3","B4","B",NA,NA,"100",42,23.2,18.6,21.5,"no","Sediment",NA,2022-10-20 15:08:08,2022-10-20
160,"Oct_22_160","Oct_22_160_SRS5_stem","SRS5","10/20/22","15:25:46","15:29:39","stem","Alive","RHMA","LGR","LGR3","C1","C",NA,NA,"0",15.3,23.5,18.5,22.5,"no","Sediment",NA,2022-10-20 15:25:46,2022-10-20
147,"Oct_22_147","Oct_22_147_SRS5_stem","SRS5","10/20/22","14:51:00","14:54:56","stem","Alive","AVGE","LGR","LGR3","C1","C",NA,NA,"0",44.3,21.7,18.6,21.5,"no","Sediment",NA,2022-10-20 14:51:00,2022-10-20
152,"Oct_22_152","Oct_22_152_SRS5_stem","SRS5","10/20/22","12:21:40","12:25:40","stem","Alive","RHMA","LGR","LGR3","B4","B",NA,NA,"100",14.7,21.7,21.1,21.3,"no","Water",3,2022-10-20 12:21:40,2022-10-20
154,"Oct_22_154","Oct_22_154_SRS5_root","SRS5","10/20/22","12:44:24","12:48:26","root","Alive","RHMA","LGR","LGR3","A4","A",NA,NA,"na",7.2,26.1,21.1,21.3,"no","Water",3,2022-10-20 12:44:24,2022-10-20
171,"Oct_22_171","Oct_22_171_SRS5_stem","SRS5","10/21/22","12:33:55","12:36:55","stem","Alive","LARA","LGR","LGR3","D1","D",NA,NA,"0",31.2,22,16.8,25.7,"no","Sediment",NA,2022-10-21 12:33:55,2022-10-21
167,"Oct_22_167","Oct_22_167_SRS5_stem","SRS5","10/21/22","11:44:55","11:48:00","stem","Alive","RHMA","LGR","LGR3","B5","B",NA,NA,"100",10.4,21.6,17.6,26.2,"no","Sediment",NA,2022-10-21 11:44:55,2022-10-21
169,"Oct_22_169","Oct_22_169_SRS5_root","SRS5","10/21/22","11:59:16","12:02:22","root","Alive","RHMA","LGR","LGR3","A3","A",NA,NA,"na",6.4,21,17.6,26.2,"no","Sediment",NA,2022-10-21 11:59:16,2022-10-21
173,"Oct_22_173","Oct_22_173_SRS5_stem","SRS5","10/21/22","12:56:32","12:59:40","stem","Alive","LARA","LGR","LGR3","C1","C",NA,NA,"100",28.4,21.2,16.8,25.7,"no","Sediment",NA,2022-10-21 12:56:32,2022-10-21
170,"Oct_22_170","Oct_22_170_SRS5_stem","SRS5","10/21/22","12:16:19","12:19:31","stem","Alive","LARA","LGR","LGR3","C5","C",NA,NA,"0",31.2,22,16.8,25.7,"no","Sediment",NA,2022-10-21 12:16:19,2022-10-21
172,"Oct_22_172","Oct_22_172_SRS5_stem","SRS5","10/21/22","12:45:04","12:48:16","stem","Alive","LARA","LGR","LGR3","C1","C",NA,NA,"50",29.3,21.7,16.8,25.7,"no","Sediment",NA,2022-10-21 12:45:04,2022-10-21
174,"Oct_22_174","Oct_22_174_SRS5_root","SRS5","10/21/22","13:05:05","13:08:20","root","Alive","LARA","LGR","LGR3","A3","A",NA,NA,"na",NA,20.2,16.8,25.7,"no","Sediment",NA,2022-10-21 13:05:05,2022-10-21
168,"Oct_22_168","Oct_22_168_SRS5_root","SRS5","10/21/22","11:52:53","11:56:34","root","Alive","RHMA","LGR","LGR3","A3","A",NA,NA,"na",5.9,21.3,17.6,26.2,"no","Sediment",NA,2022-10-21 11:52:53,2022-10-21
165,"Oct_22_165","Oct_22_165_SRS5_stem","SRS5","10/21/22","11:22:49","11:27:09","stem","Alive","RHMA","LGR","LGR3","B5","B",NA,NA,"0",12.2,21.7,17.6,26.2,"no","Sediment",NA,2022-10-21 11:22:49,2022-10-21
166,"Oct_22_166","Oct_22_166_SRS5_stem","SRS5","10/21/22","11:33:05","11:37:37","stem","Alive","RHMA","LGR","LGR3","B5","B",NA,NA,"50",11.4,21.8,17.6,26.2,"no","Sediment",NA,2022-10-21 11:33:05,2022-10-21
188,"Oct_22_188","Oct_22_188_CP40_CWD","CP40","10/23/22","16:10:00","16:12:00","CWD","Dead","AVGE","LGR","LGR2","A4","A",NA,NA,"na",14.3,31,31.2,NA,"no","Water",NA,2022-10-23 16:10:00,2022-10-23
176,"Oct_22_176","Oct_22_176_CP40_stem","CP40","10/23/22","12:37:30","12:40:30","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"50",26.2,22.6,30.7,26.3,"no","Water",10,2022-10-23 12:37:30,2022-10-23
178,"Oct_22_178","Oct_22_178_CP40_stem","CP40","10/23/22","13:28:00","13:31:00","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"0",NA,27.3,30.7,NA,"no","Water",10,2022-10-23 13:28:00,2022-10-23
179,"Oct_22_179","Oct_22_179_CP40_stem","CP40","10/23/22","13:46:30","13:49:30","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"50",NA,27.6,30.7,NA,"no","Water",10,2022-10-23 13:46:30,2022-10-23
180,"Oct_22_180","Oct_22_180_CP40_stem","CP40","10/23/22","14:13:00","14:16:00","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"100",NA,27.7,30.7,NA,"no","Water",10,2022-10-23 14:13:00,2022-10-23
181,"Oct_22_181","Oct_22_181_CP40_stem","CP40","10/23/22","14:23:00","14:26:00","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"0",29,33.7,30.8,25.6,"no","Water",10,2022-10-23 14:23:00,2022-10-23
182,"Oct_22_182","Oct_22_182_CP40_stem","CP40","10/23/22","14:38:10","14:41:10","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"50",24.9,NA,30.8,36,"no","Water",10,2022-10-23 14:38:10,2022-10-23
183,"Oct_22_183","Oct_22_183_CP40_stem","CP40","10/23/22","14:50:00","14:53:00","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"100",23.5,NA,30.8,32.6,"no","Water",10,2022-10-23 14:50:00,2022-10-23
186,"Oct_22_186","Oct_22_186_CP40_stem","CP40","10/23/22","15:45:00","15:48:00","stem","Dead","AVGE","LGR","LGR2","C5","C",NA,NA,"100",14.9,36,31,NA,"no","Water",14,2022-10-23 15:45:00,2022-10-23
206,"Oct_22_206","Oct_22_206_CP40_stem","CP40","10/23/22","12:33:32","12:36:32","stem","Dead","AVGE","LGR","LGR1","C5","C",NA,NA,"100",27.9,25.7,29.7,26.3,"no","Water",11,2022-10-23 12:33:32,2022-10-23
187,"Oct_22_187","Oct_22_187_CP40_CWD","CP40","10/23/22","16:05:00","16:08:00","CWD","Dead","AVGE","LGR","LGR2","A5","A",NA,NA,"na",11,31.5,30,NA,"no","Water",NA,2022-10-23 16:05:00,2022-10-23
199,"Oct_22_199","Oct_22_199_CP40_stem","CP40","10/23/22","15:53:41","15:56:45","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"50",29.1,29.1,27.4,26.1,"no","Water",11,2022-10-23 15:53:41,2022-10-23
200,"Oct_22_200","Oct_22_200_CP40_stem","CP40","10/23/22","16:06:06","16:09:10","stem","Dead","AVGE","LGR","LGR3","C5","C",NA,NA,"100",31.4,31,27.7,26.1,"no","Water",11,2022-10-23 16:06:06,2022-10-23
203,"Oct_22_203","Oct_22_203_CP40_stem","CP40","10/23/22","11:50:59","11:54:07","stem","Dead","AVGE","LGR","LGR1","C5","C",NA,NA,"100",29.3,30.8,27.9,26.3,"no","Water",11,2022-10-23 11:50:59,2022-10-23
205,"Oct_22_205","Oct_22_205_CP40_stem","CP40","10/23/22","12:18:21","12:21:39","stem","Dead","AVGE","LGR","LGR1","D2","D",NA,NA,"50",31.6,25.7,29.7,26.3,"no","Water",11,2022-10-23 12:18:21,2022-10-23
185,"Oct_22_185","Oct_22_185_CP40_stem","CP40","10/23/22","15:25:30","15:28:50","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"50",16.7,34,31,NA,"no","Water",14,2022-10-23 15:25:30,2022-10-23
198,"Oct_22_198","Oct_22_198_CP40_stem","CP40","10/23/22","15:41:13","15:44:40","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"0",31.9,28.5,28.4,26,"no","Water",11,2022-10-23 15:41:13,2022-10-23
197,"Oct_22_197","Oct_22_197_CP40_stem","CP40","10/23/22","15:26:00","15:29:30","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"100",23.7,30.9,30.9,25.8,"no","Water",12,2022-10-23 15:26:00,2022-10-23
202,"Oct_22_202","Oct_22_202_CP40_stem","CP40","10/23/22","11:34:40","11:38:33","stem","Dead","AVGE","LGR","LGR1","C5","C",NA,NA,"50",33.2,27.3,27.9,26.3,"no","Water",11,2022-10-23 11:34:40,2022-10-23
175,"Oct_22_175","Oct_22_175_CP40_stem","CP40","10/23/22","12:31:00","12:35:00","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"0",37.2,23.7,30.7,26.3,"no","Water",10,2022-10-23 12:31:00,2022-10-23
201,"Oct_22_201","Oct_22_201_CP40_stem","CP40","10/23/22","11:18:47","11:23:01","stem","Dead","AVGE","LGR","LGR1","C5","C",NA,NA,"0",61.2,27.3,27.9,26.3,"no","Water",11,2022-10-23 11:18:47,2022-10-23
191,"Oct_22_191","Oct_22_191_CP40_stem","CP40","10/23/22","12:40:46","12:45:00","stem","Dead","","LGR","LGR3","A6","A",NA,NA,"100",7.5,27.6,30.1,25.6,"no","Water",12,2022-10-23 12:40:46,2022-10-23
177,"Oct_22_177","Oct_22_177_CP40_stem","CP40","10/23/22","12:44:30","12:49:00","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"100",25.3,24.8,30.7,26.3,"no","Water",10,2022-10-23 12:44:30,2022-10-23
194,"Oct_22_194","Oct_22_194_CP40_stem","CP40","10/23/22","14:04:00","14:09:00","stem","Dead","AVGE","LGR","LGR3","C4","C",NA,NA,"100",26.4,28.6,30.8,24.7,"no","Water",12,2022-10-23 14:04:00,2022-10-23
196,"Oct_22_196","Oct_22_196_CP40_stem","CP40","10/23/22","15:06:30","15:11:30","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"50",30.8,29.6,29.6,24.3,"no","Water",12,2022-10-23 15:06:30,2022-10-23
190,"Oct_22_190","Oct_22_190_CP40_stem","CP40","10/23/22","12:19:00","12:24:00","stem","Dead","","LGR","LGR3","B3","B",NA,NA,"50",8.8,28.6,29.9,NA,"no","Water",12,2022-10-23 12:19:00,2022-10-23
193,"Oct_22_193","Oct_22_193_CP40_stem","CP40","10/23/22","13:42:40","13:48:30","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"50",30.3,28.8,29.8,24.7,"no","Water",12,2022-10-23 13:42:40,2022-10-23
204,"Oct_22_204","Oct_22_204_CP40_stem","CP40","10/23/22","12:02:20","12:08:50","stem","Dead","AVGE","LGR","LGR1","D2","D",NA,NA,"0",61.2,25,29.7,26.3,"no","Water",11,2022-10-23 12:02:20,2022-10-23
195,"Oct_22_195","Oct_22_195_CP40_stem","CP40","10/23/22","14:35:00","14:42:00","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"0",32.2,28.7,28.7,25.2,"no","Water",12,2022-10-23 14:35:00,2022-10-23
192,"Oct_22_192","Oct_22_192_CP40_stem","CP40","10/23/22","13:20:00","13:30:00","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"0",43.9,27.1,28.6,24.3,"no","Water",12,2022-10-23 13:20:00,2022-10-23
189,"Oct_22_189","Oct_22_189_CP40_stem","CP40","10/23/22","11:22:58","11:39:20","stem","Dead","","LGR","LGR3","B3","B",NA,NA,"0",9.8,25.7,28.3,25.3,"no","Water",12,2022-10-23 11:22:58,2022-10-23
184,"Oct_22_184","Oct_22_184_CP40_stem","CP40","10/23/22","15:04:12","15:07:12","stem","Dead","AVGE","LGR","LGR2","C3","C",NA,NA,"0",22.5,32.7,31,NA,"no","Water",14,2022-10-23 15:04:12,2022-10-23
225,"Oct_22_225","Oct_22_225_CP40_CWD","CP40","10/24/22","13:24:30","13:27:00","CWD","Dead","UNKN","LGR","LGR3","A5","A",NA,NA,NA,6.3,5,29.7,NA,"no","Water",NA,2022-10-24 13:24:30,2022-10-24
210,"Oct_22_210","Oct_22_210_CP40_stem","CP40","10/24/22","13:07:45","13:10:45","stem","Dead","AVGE","LGR","LGR2","C4","C",NA,NA,"0",20.8,33.4,30.5,NA,"no","Water",5,2022-10-24 13:07:45,2022-10-24
212,"Oct_22_212","Oct_22_212_CP40_stem","CP40","10/24/22","13:20:15","13:23:15","stem","Dead","AVGE","LGR","LGR2","C4","C",NA,NA,"100",19.2,33.3,30.5,NA,"no","Water",5,2022-10-24 13:20:15,2022-10-24
216,"Oct_22_216","Oct_22_216_CP40_stem","CP40","10/24/22","10:37:00","10:40:00","stem","Dead","AVGE","LGR","LGR3","C3","C",NA,NA,"0",39.5,26.9,26.6,NA,"no","Water",4.5,2022-10-24 10:37:00,2022-10-24
218,"Oct_22_218","Oct_22_218_CP40_stem","CP40","10/24/22","11:16:30","11:19:30","stem","Dead","AVGE","LGR","LGR3","C3","C",NA,NA,"100",24.5,28.6,26.6,NA,"no","Water",4.5,2022-10-24 11:16:30,2022-10-24
219,"Oct_22_219","Oct_22_219_CP40_stem","CP40","10/24/22","11:50:00","11:53:00","stem","Dead","AVGE","LGR","LGR3","C3","C",NA,NA,"0",35.7,7,23.4,NA,"no","Water",7,2022-10-24 11:50:00,2022-10-24
221,"Oct_22_221","Oct_22_221_CP40_stem","CP40","10/24/22","12:08:00","12:11:00","stem","Dead","AVGE","LGR","LGR3","C3","C",NA,NA,"100",24.6,28.7,23.4,NA,"no","Water",7,2022-10-24 12:08:00,2022-10-24
222,"Oct_22_222","Oct_22_222_CP40_stem","CP40","10/24/22","12:36:00","12:39:00","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"0",25.3,27.5,29.3,NA,"no","Water",12.5,2022-10-24 12:36:00,2022-10-24
223,"Oct_22_223","Oct_22_223_CP40_stem","CP40","10/24/22","12:50:00","12:53:00","stem","Dead","AVGE","LGR","LGR3","D1","D",NA,NA,"50",24.5,28.2,29.3,NA,"no","Water",12.5,2022-10-24 12:50:00,2022-10-24
224,"Oct_22_224","Oct_22_224_CP40_stem","CP40","10/24/22","13:04:00","13:07:00","stem","Dead","AVGE","LGR","LGR3","C3","C",NA,NA,"100",24.5,29.3,29.3,NA,"no","Water",12.5,2022-10-24 13:04:00,2022-10-24
226,"Oct_22_226","Oct_22_226_CP40_CWD","CP40","10/24/22","13:29:15","13:32:15","CWD","Dead","RHMA","LGR","LGR2","B5","B",NA,NA,"na",10.5,33.4,25.3,NA,"no","Water",NA,2022-10-24 13:29:15,2022-10-24
227,"Oct_22_227","Oct_22_227_CP40_CWD","CP40","10/24/22","13:42:00","13:45:00","CWD","Dead","UNKN","LGR","LGR2","B5","B",NA,NA,"na",9,NA,25.1,NA,"no","Water",NA,2022-10-24 13:42:00,2022-10-24
217,"Oct_22_217","Oct_22_217_CP40_stem","CP40","10/24/22","11:01:00","11:04:00","stem","Dead","AVGE","LGR","LGR3","C3","C",NA,NA,"50",43,27.5,26.6,NA,"no","Water",4.5,2022-10-24 11:01:00,2022-10-24
220,"Oct_22_220","Oct_22_220_CP40_stem","CP40","10/24/22","11:58:30","12:01:30","stem","Dead","AVGE","LGR","LGR3","C3","C",NA,NA,"50",25.5,28,23.4,NA,"no","Water",7,2022-10-24 11:58:30,2022-10-24
209,"Oct_22_209","Oct_22_209_CP40_stem","CP40","10/24/22","12:45:07","12:48:10","stem","Alive","AVGE","LGR","LGR2","C4","C",NA,NA,"100",15,28.6,30.8,NA,"no","Water",10,2022-10-24 12:45:07,2022-10-24
207,"Oct_22_207","Oct_22_207_CP40_stem","CP40","10/24/22","12:20:51","12:23:57","stem","Alive","AVGE","LGR","LGR2","C4","C",NA,NA,"0",28.7,28.2,25.5,NA,"no","Water",10,2022-10-24 12:20:51,2022-10-24
208,"Oct_22_208","Oct_22_208_CP40_stem","CP40","10/24/22","12:32:34","12:35:40","stem","Alive","AVGE","LGR","LGR2","C4","C",NA,NA,"50",15.7,27.9,27.6,NA,"no","Water",10,2022-10-24 12:32:34,2022-10-24
213,"Oct_22_213","Oct_22_213_CP40_stem","CP40","10/24/22","11:35:09","11:38:37","stem","Dead","AVGE","LGR","LGR2","C4","C",NA,NA,"0",16.8,27.7,28.6,NA,"no","Water",2,2022-10-24 11:35:09,2022-10-24
215,"Oct_22_215","Oct_22_215_CP40_stem","CP40","10/24/22","12:02:30","12:06:12","stem","Dead","AVGE","LGR","LGR2","B5","B",NA,NA,"100",14.8,27.6,29.1,NA,"no","Water",2,2022-10-24 12:02:30,2022-10-24
214,"Oct_22_214","Oct_22_214_CP40_stem","CP40","10/24/22","11:44:37","11:50:26","stem","Dead","AVGE","LGR","LGR2","C4","C",NA,NA,"50",18.4,36,29.3,NA,"no","Water",2,2022-10-24 11:44:37,2022-10-24
256,"Oct_22_256","Oct_22_256_BL60_stem","BL60","10/25/22","10:46:15","10:48:00","stem","Alive","LARA","LGR","LGR1","A4","A",NA,NA,"0",6.5,24.5,24.8,23.3,"no","Sediment",NA,2022-10-25 10:46:15,2022-10-25
231,"Oct_22_231","Oct_22_231_BL60_stem","BL60","10/25/22","15:13:00","15:15:30","stem","Alive","LARA","LGR","LGR3","A6","A",NA,NA,"0",9.3,27.4,24,24.5,"no","Water",4,2022-10-25 15:13:00,2022-10-25
228,"Oct_22_228","Oct_22_228_BL60_stem","BL60","10/25/22","14:48:00","14:51:00","stem","Alive","LARA","LGR","LGR3","D4","D",NA,NA,"0",9.2,27.7,23.5,24.2,"no","Water",4,2022-10-25 14:48:00,2022-10-25
229,"Oct_22_229","Oct_22_229_BL60_stem","BL60","10/25/22","14:56:00","14:59:00","stem","Alive","LARA","LGR","LGR3","A6","A",NA,NA,"50",7.8,30.3,23.5,24.2,"no","Water",4,2022-10-25 14:56:00,2022-10-25
230,"Oct_22_230","Oct_22_230_BL60_stem","BL60","10/25/22","15:01:30","15:04:30","stem","Alive","LARA","LGR","LGR3","A6","A",NA,NA,"100",6.9,31.4,23.5,24.2,"no","Water",4,2022-10-25 15:01:30,2022-10-25
232,"Oct_22_232","Oct_22_232_BL60_stem","BL60","10/25/22","15:23:45","15:26:45","stem","Alive","LARA","LGR","LGR3","A6","A",NA,NA,"50",5.3,29.7,24,24.5,"no","Water",4,2022-10-25 15:23:45,2022-10-25
233,"Oct_22_233","Oct_22_233_BL60_stem","BL60","10/25/22","15:32:10","15:35:10","stem","Alive","LARA","LGR","LGR3","A6","A",NA,NA,"100",5.1,30.6,24,24.5,"no","Water",4,2022-10-25 15:32:10,2022-10-25
236,"Oct_22_236","Oct_22_236_BL60_stem","BL60","10/25/22","11:24:10","11:27:10","stem","Alive","RHMA","LGR","LGR3","B4","B",NA,NA,"0",8.9,29.4,23,23.9,"no","Sediment",NA,2022-10-25 11:24:10,2022-10-25
237,"Oct_22_237","Oct_22_237_BL60_stem","BL60","10/25/22","11:40:15","11:43:15","stem","Alive","RHMA","LGR","LGR3","B4","B",NA,NA,"50",9.2,27.7,23,23.9,"no","Sediment",NA,2022-10-25 11:40:15,2022-10-25
239,"Oct_22_239","Oct_22_239_BL60_stem","BL60","10/25/22","11:59:00","12:02:00","stem","Alive","COER","LGR","LGR3","B4","B",NA,NA,"0",8.7,27.3,22.9,24.3,"no","Water",4,2022-10-25 11:59:00,2022-10-25
240,"Oct_22_240","Oct_22_240_BL60_stem","BL60","10/25/22","12:06:43","12:09:43","stem","Alive","COER","LGR","LGR3","B4","B",NA,NA,"50",8.3,27.6,22.9,24.3,"no","Water",4,2022-10-25 12:06:43,2022-10-25
241,"Oct_22_241","Oct_22_241_BL60_stem","BL60","10/25/22","12:20:50","12:23:50","stem","Alive","COER","LGR","LGR3","B4","B",NA,NA,"100",8.9,27.7,22.9,24.3,"no","Water",4,2022-10-25 12:20:50,2022-10-25
242,"Oct_22_242","Oct_22_242_BL60_CWD","BL60","10/25/22","12:39:00","12:42:00","CWD","Dead","UNKN","LGR","LGR3","A6","A",NA,NA,"na",7.7,28.5,28.8,NA,"no","Water",4,2022-10-25 12:39:00,2022-10-25
243,"Oct_22_243","Oct_22_243_BL60_CWD","BL60","10/25/22","12:51:00","12:54:00","CWD","Dead","UNKN","LGR","LGR3","B4","B",NA,NA,"na",11,28.4,23.3,NA,"no","Water",4,2022-10-25 12:51:00,2022-10-25
244,"Oct_22_244","Oct_22_244_BL60_stem","BL60","10/25/22","12:58:00","13:01:00","stem","Alive","RHMA","LGR","LGR1","A4","A",NA,NA,"86",6.2,27.1,24.8,23.4,"no","Water",4,2022-10-25 12:58:00,2022-10-25
250,"Oct_22_250","Oct_22_250_BL60_stem","BL60","10/25/22","13:52:30","13:55:30","stem","Alive","RHMA","LGR","LGR1","A4","A",NA,NA,"3",4.5,28.6,28.5,23.5,"no","Water",4,2022-10-25 13:52:30,2022-10-25
251,"Oct_22_251","Oct_22_251_BL60_stem","BL60","10/25/22","13:38:15","13:41:15","stem","Alive","COER","LGR","LGR3","B4","B",NA,NA,"0",7.6,28,23,24.5,"no","Water",4,2022-10-25 13:38:15,2022-10-25
252,"Oct_22_252","Oct_22_252_BL60_stem","BL60","10/25/22","13:49:30","13:52:30","stem","Alive","COER","LGR","LGR3","A6","A",NA,NA,"50",5.5,32,23,24.5,"no","Water",4,2022-10-25 13:49:30,2022-10-25
253,"Oct_22_253","Oct_22_253_BL60_CWD","BL60","10/25/22","14:15:45","14:18:45","CWD","Dead","CWD","LGR","LGR3","B4","B",NA,NA,"na",9.8,29.8,23,24.5,"no","Water",4,2022-10-25 14:15:45,2022-10-25
254,"Oct_22_254","Oct_22_254_BL60_stem","BL60","10/25/22","14:29:50","14:32:50","stem","Dead","LARA","LGR","LGR3","A6","A",NA,NA,"0",5.5,NA,24.1,24.3,"no","Water",4,2022-10-25 14:29:50,2022-10-25
255,"Oct_22_255","Oct_22_255_BL60_stem","BL60","10/25/22","14:36:50","14:39:50","stem","Dead","LARA","LGR","LGR3","A6","A",NA,NA,"50",5.1,31.1,24.1,24.3,"no","Water",4,2022-10-25 14:36:50,2022-10-25
258,"Oct_22_258","Oct_22_258_BL60_stem","BL60","10/25/22","10:58:09","11:01:09","stem","Alive","LARA","LGR","LGR1","A4","A",NA,NA,"50",5.5,25.2,24.8,23.3,"no","Sediment",NA,2022-10-25 10:58:09,2022-10-25
260,"Oct_22_260","Oct_22_260_BL60_stem","BL60","10/25/22","11:18:00","11:21:00","stem","Alive","LARA","LGR","LGR1","A4","A",NA,NA,"0",7.8,25,26.3,23.2,"no","Sediment",NA,2022-10-25 11:18:00,2022-10-25
261,"Oct_22_261","Oct_22_261_BL60_stem","BL60","10/25/22","11:26:30","11:29:30","stem","Alive","LARA","LGR","LGR1","A4","A",NA,NA,"50",5.5,25,26.3,25.7,"no","Sediment",NA,2022-10-25 11:26:30,2022-10-25
262,"Oct_22_262","Oct_22_262_BL60_stem","BL60","10/25/22","11:38:30","11:41:30","stem","Alive","LARA","LGR","LGR1","A4","A",NA,NA,"100",5.2,25,26.3,NA,"no","Sediment",NA,2022-10-25 11:38:30,2022-10-25
263,"Oct_22_263","Oct_22_263_BL60_stem","BL60","10/25/22","11:55:00","11:58:00","stem","Alive","COER","LGR","LGR1","C4","C",NA,NA,"0",20.3,25.1,26.9,23.4,"no","Sediment",NA,2022-10-25 11:55:00,2022-10-25
267,"Oct_22_267","Oct_22_267_BL60_stem","BL60","10/25/22","12:33:45","12:36:45","stem","Dead","COER","LGR","LGR1","A4","A",NA,NA,"50",7.7,27.5,27.9,23.1,"no","Sediment",NA,2022-10-25 12:33:45,2022-10-25
235,"Oct_22_235","Oct_22_235_BL60_stem","BL60","10/25/22","11:02:30","11:05:30","stem","Alive","RHMA","LGR","LGR3","A3","A",NA,NA,"40",3.5,25.8,24.9,NA,"no","Water",14,2022-10-25 11:02:30,2022-10-25
238,"Oct_22_238","Oct_22_238_BL60_stem","BL60","10/25/22","11:47:30","11:50:30","stem","Alive","RHMA","LGR","LGR3","B4","B",NA,NA,"100",9.4,28.3,23,23.9,"no","Sediment",NA,2022-10-25 11:47:30,2022-10-25
245,"Oct_22_245","Oct_22_245_BL60_stem","BL60","10/25/22","13:08:25","13:11:25","stem","Alive","RHMA","LGR","LGR1","A4","A",NA,NA,"136",7,28.4,24.8,23.4,"no","Water",4,2022-10-25 13:08:25,2022-10-25
257,"Oct_22_257","Oct_22_257_BL60_stem","BL60","10/25/22","10:50:24","10:53:25","stem","Alive","LARA","LGR","LGR1","A4","A",NA,NA,"0",6.5,24.5,24.8,23.3,"no","Sediment",NA,2022-10-25 10:50:24,2022-10-25
